,depth,cx gates,time,depth_std,cx_std,time_std,look,beam,heuristic
31,85,132,0.03727102279663086,10.65,15.2,0.0009369,0,1,basic
32,385,1332,0.13541913032531738,25.69,24.31,0.01852,0,1,basic
33,103,168,0.11409711837768555,31.82,15.95,0.01409,0,1,basic
34,211,645,0.1189417839050293,19.79,10.06,0.01168,0,1,basic
35,176,417,0.09785914421081543,26.36,18.19,0.001331,0,1,basic
36,98,144,0.11696386337280273,18.89,27.04,0.01324,0,1,basic
37,235,813,0.1640148162841797,20.89,20.17,0.01451,0,1,basic
38,401,1578,0.11426091194152832,30.53,50.04,0.001169,0,1,basic
39,338,1110,0.15642094612121582,25.19,46.54,0.01446,0,1,basic
40,191,660,0.11217832565307617,25.3,60.11,0.01573,0,1,basic
41,213,645,0.05070805549621582,32.71,38.51,0.0004754,0,1,basic
42,183,444,0.03547096252441406,21.25,27.21,0.0006364,0,1,basic
43,109,156,0.07681107521057129,7.361,19.94,0.01277,0,1,basic
44,358,1251,0.12145090103149414,25.23,82.68,0.01266,0,1,basic
45,328,1233,0.11304116249084473,44.53,81.29,0.00136,0,1,basic
46,350,1230,0.16071200370788574,12.01,12.82,0.01471,0,1,basic
47,288,1155,0.11563801765441895,31.83,52.54,0.000581,0,1,basic
48,89,141,0.049919843673706055,14.3,17.8,0.001049,0,1,basic
49,197,660,0.08807611465454102,22.19,36.58,0.01533,0,1,basic
50,172,456,0.0348210334777832,10.01,24.14,0.0005896,0,1,basic
51,330,1104,0.13492298126220703,34.08,28.41,0.01473,0,1,basic
52,275,810,0.1439368724822998,28.3,51.37,0.01171,0,1,basic
53,251,705,0.15684819221496582,9.679,24.22,0.01577,0,1,basic
54,414,1524,0.14229297637939453,16.63,46.81,0.01219,0,1,basic
55,95,123,0.10909605026245117,18.66,20.28,0.01079,0,1,basic
56,189,504,0.13981270790100098,31.36,69.53,0.01246,0,1,basic
57,146,336,0.09709477424621582,7.949,21.42,0.0005828,0,1,basic
58,117,168,0.13231897354125977,22.47,5.356,0.0142,0,1,basic
59,355,1260,0.13132405281066895,10.43,29.51,0.01356,0,1,basic
60,80,129,0.03241920471191406,14.5,9.808,0.0004679,0,1,basic
61,202,576,0.09987521171569824,30.18,48.48,0.015,0,1,basic
62,158,474,0.08803296089172363,17.76,27.36,0.01638,0,1,basic
63,258,957,0.08240628242492676,47.39,103.7,0.001007,0,1,basic
64,309,780,0.06853508949279785,5.679,73.68,0.001342,0,1,basic
65,177,426,0.06599617004394531,11.45,11.88,0.01303,0,1,basic
66,162,429,0.07789826393127441,25.84,70.14,0.001609,0,1,basic
67,304,1092,0.1078789234161377,36.88,62.68,0.01376,0,1,basic
68,424,1392,0.12828516960144043,8.318,89.36,0.01473,0,1,basic
69,244,735,0.0808258056640625,23.05,55.2,0.01048,0,1,basic
70,303,1056,0.10197305679321289,15.92,61.5,0.001272,0,1,basic
71,117,162,0.01868414878845215,13.28,26.58,0.0003354,0,1,basic
72,154,426,0.03602194786071777,21.1,45.27,0.001388,0,1,basic
73,152,531,0.04644608497619629,25.53,50.69,0.001091,0,1,basic
74,131,171,0.11975812911987305,32.5,31.28,0.01965,0,1,basic
75,408,1566,0.1458148956298828,33.06,97.65,0.01283,0,1,basic
76,136,318,0.11741900444030762,31.53,58.23,0.01463,0,1,basic
77,201,558,0.13367581367492676,29.52,73.79,0.01594,0,1,basic
78,141,378,0.09762096405029297,21.53,26.37,0.01235,0,1,basic
79,192,603,0.14592599868774414,19.69,44.97,0.01357,0,1,basic
80,111,183,0.10228180885314941,13.75,16.16,0.01088,0,1,basic
81,159,339,0.15618896484375,14.96,30.84,0.01473,0,1,basic
82,142,381,0.049057960510253906,5.262,12.0,0.0002712,0,1,basic
83,185,480,0.06371402740478516,17.39,53.51,0.003966,0,1,basic
84,276,942,0.10424923896789551,25.15,33.57,0.01321,0,1,basic
85,268,924,0.14089608192443848,44.58,94.2,0.01108,0,1,basic
86,340,1107,0.12913155555725098,17.95,54.18,0.01233,0,1,basic
87,312,1068,0.0892491340637207,16.4,67.46,0.0009986,0,1,basic
88,339,1311,0.10469985008239746,11.55,48.86,0.001487,0,1,basic
89,141,363,0.08157205581665039,19.92,42.13,0.01288,0,1,basic
90,170,573,0.1027529239654541,31.26,58.58,0.01382,0,1,basic
91,126,183,0.06403112411499023,9.203,23.66,0.01277,0,1,basic
92,283,933,0.06886887550354004,16.35,9.337,0.0005787,0,1,basic
93,291,1128,0.0789949893951416,12.01,56.14,0.01339,0,1,basic
94,129,327,0.08420300483703613,14.6,22.75,0.01324,0,1,basic
95,215,615,0.10553598403930664,15.55,33.23,0.01283,0,1,basic
96,79,147,0.03419899940490723,4.5,7.649,0.0003236,0,1,basic
97,335,1200,0.12795615196228027,48.09,84.14,0.01507,0,1,basic
98,139,162,0.10033607482910156,15.63,6.833,0.01305,0,1,basic
99,178,432,0.13495874404907227,12.42,35.33,0.02051,0,1,basic
100,253,603,0.12372398376464844,15.76,40.49,0.001067,0,1,basic
101,162,174,0.12882184982299805,10.38,12.82,0.01864,0,1,basic
102,285,828,0.17279505729675293,39.62,68.62,0.01428,0,1,basic
103,238,822,0.11891603469848633,16.63,24.86,0.01373,0,1,basic
104,280,936,0.16074514389038086,43.53,49.63,0.01558,0,1,basic
